sampno,perno,wtperfin
70002268,3,825.0703
70002268,4,825.0703
70002273,1,62.8016
70002273,2,62.8016
70002273,3,62.8016
70002273,4,62.8016
70002273,5,62.8016
70002275,1,70.4019
70002275,2,70.4019
70002276,1,100.4718
70002276,2,100.4718
70002276,3,100.4718
70002284,1,97.3414
70002284,2,97.3414
70002291,1,100.9892
70002294,1,73.2552
70002349,1,94.4519
70002349,2,94.4519
70002355,1,72.5661
70002359,1,70.4019
70002359,2,70.4019
70002360,1,63.0134
70002360,2,63.0134
70002361,1,70.4019
70002372,1,61.4176
70002372,2,61.4176
70002372,3,61.4176
70002372,4,61.4176
70002372,5,61.4176
70002373,1,639.8409
70002373,2,639.8409
70002373,3,639.8409
70002373,4,639.8409
70002384,1,72.1727
70002384,2,72.1727
70002384,3,72.1727
70002390,1,100.4734
70002390,2,100.4734
70002391,1,72.563
70002391,2,72.563
70002410,1,70.4095
70002413,1,72.563
70002413,2,72.563
70002414,1,70.4072
70002416,1,109.3965
70002416,2,109.3965
70002416,3,109.3965
70002421,1,181.715
70002421,2,181.715
70002430,1,72.5731
70002436,1,109.0798
70002436,2,109.0798
70002436,3,109.0798
70002468,1,70.4693
70002480,1,623.7155
70002480,2,623.7155
70002481,1,275.0004
70002484,1,274.1033
70002484,2,274.1033
70002484,3,274.1033
70002484,4,274.1033
70002484,5,274.1033
70002486,1,68.8564
70002487,1,100.4725
70002487,2,100.4725
70002487,3,100.4725
70002487,4,100.4725
70002500,1,192.5366
70002501,1,543.2018
70002501,2,543.2018
70002511,1,302.1691
70002511,2,302.1691
70002511,3,302.1691
70002513,1,639.4841
70002513,2,639.4841
70002527,1,73.6359
70002540,1,200.4452
70002540,2,200.4452
70002549,1,366.4073
70002549,2,366.4073
70002550,1,655.9002
70002564,1,1007.4502
70002564,2,1007.4502
70002564,3,1007.4502
70002564,4,1007.4502
70002572,1,190.1917
70002572,2,190.1917
70002572,3,190.1917
70002615,1,70.8919
70002615,2,70.8919
70002627,1,639.9665
70002636,1,659.9998
70002636,2,659.9998
70002636,3,659.9998
70002667,1,103.095
70002667,2,103.095
70002667,3,103.095
70002674,1,70.4019
70002674,2,70.4019
70002674,3,70.4019
70002674,4,70.4019
70002685,1,100.4716
70002685,2,100.4716
70002685,3,100.4716
70002685,4,100.4716
70002708,1,191.9471
70002708,2,191.9471
70002709,1,639.9998
70002709,2,639.9998
70002709,3,639.9998
70002713,1,70.4019
70002713,2,70.4019
70002721,1,100.4846
70002721,2,100.4846
70002721,3,100.4846
70002721,4,100.4846
70002743,1,186.4155
70002743,2,186.4155
70002746,1,635.1583
70002746,2,635.1583
70002750,1,72.7528
70002753,1,166.1569
70002753,2,166.1569
70002753,3,166.1569
70002753,4,166.1569
70002758,1,633.2805
70002758,2,633.2805
70002759,1,70.4019
70002759,2,70.4019
70002765,1,70.7704
70002765,2,70.7704
70002802,1,99.6646
70002802,2,99.6646
70002803,1,118.7124
70002804,1,102.2758
70002804,2,102.2758
70002816,1,70.4019
70002816,2,70.4019
70002828,1,326.1054
70002838,1,72.6894
70002841,1,96.2763
70002841,2,96.2763
70002841,3,96.2763
70002841,4,96.2763
70002843,1,70.8135
70002843,2,70.8135
70002843,3,70.8135
70002859,1,70.4029
70002863,1,429.3771
70002863,2,429.3771
70002864,1,70.4019
70002864,2,70.4019
70002865,1,1078.8026
70002865,2,1078.8026
70002865,3,1078.8026
70002870,1,101.7536
70002870,2,101.7536
70002872,1,509.1251
70002872,2,509.1251
70002877,1,1651.9556
70002877,2,1651.9556
70002878,1,1007.9954
70002878,2,1007.9954
70002879,1,62.3328
70002883,1,102.2944
70002883,2,102.2944
70002883,3,102.2944
70002883,4,102.2944
70002884,1,910.7349
70002884,2,910.7349
70002884,3,910.7349
70002884,4,910.7349
70002884,5,910.7349
70002885,1,104.1866
70002885,2,104.1866
70002886,1,100.4797
70002886,2,100.4797
70002886,3,100.4797
70002886,4,100.4797
70002886,5,100.4797
70002886,6,100.4797
70002886,7,100.4797
70002887,1,659.9999
70002887,2,659.9999
70002887,3,659.9999
70002889,1,100.4718
70002889,2,100.4718
70002889,3,100.4718
70002889,4,100.4718
70002891,1,380.2927
70002899,1,78.6554
70002899,2,78.6554
70002899,3,78.6554
70002899,4,78.6554
70002905,1,94.3742
70002910,1,70.4083
70002911,1,111.0846
70002911,2,111.0846
70002911,3,111.0846
70002913,1,70.4019
70002913,2,70.4019
70002914,1,636.2432
70002914,2,636.2432
70002915,1,100.5681
70002917,1,93.7929
70002917,2,93.7929
70002918,1,101.8837
70002918,2,101.8837
70002920,1,72.6657
70002924,1,639.9665
70002925,1,658.9009
70002925,2,658.9009
70002927,1,62.4402
70002927,2,62.4402
70002927,3,62.4402
70002927,4,62.4402
70002927,5,62.4402
70002927,6,62.4402
70002928,1,102.0735
70002928,2,102.0735
70002929,1,95.5226
70002933,1,211.3923
70002933,2,211.3923
70002934,1,98.1781
70002934,2,98.1781
70002934,3,98.1781
70002935,1,657.3322
70002935,2,657.3322
70002936,1,192.6638
70002936,2,192.6638
70002936,3,192.6638
70002937,1,100.472
70002937,2,100.472
70002938,1,1078.9759
70002938,2,1078.9759
70002938,3,1078.9759
70002939,1,542.5184
70002939,2,542.5184
70002939,3,542.5184
70002940,1,659.9998
70002940,2,659.9998
70002940,3,659.9998
70002940,4,659.9998
70002940,5,659.9998
70002940,6,659.9998
70002941,1,70.4055
70002943,1,75.6525
70002943,2,75.6525
70002953,1,318.4968
70002953,2,318.4968
70002953,3,318.4968
70002953,4,318.4968
70002956,1,899.462
70002956,2,899.462
70002956,3,899.462
70002957,1,119.8177
70002957,2,119.8177
70002958,1,71.5652
70002958,2,71.5652
70002961,1,72.8639
70002962,1,96.9032
70002962,2,96.9032
70002962,3,96.9032
70002963,1,1675.0185
70002963,2,1675.0185
70002963,3,1675.0185
70002963,4,1675.0185
70002966,1,289.3073
70002969,1,1593.1262
70002971,1,118.8556
70002972,1,185.2884
70002972,2,185.2884
70002973,1,111.8562
70002973,2,111.8562
70002973,3,111.8562
70002975,1,827.5919
70002975,2,827.5919
70002976,1,178.9564
70002976,2,178.9564
70002978,1,61.4305
70002978,2,61.4305
70002978,3,61.4305
70002978,4,61.4305
70002978,5,61.4305
70002978,6,61.4305
70002979,1,892.1243
70002979,2,892.1243
70002981,1,192.7032
70002981,2,192.7032
70002981,3,192.7032
70002982,1,912.9964
70002982,2,912.9964
70002983,1,70.4019
70002985,1,100.4724
70002985,2,100.4724
70002985,3,100.4724
70002985,4,100.4724
70002988,1,98.0397
70002988,2,98.0397
70002989,1,549.9912
70002989,2,549.9912
70002993,1,102.0734
70002995,1,72.563
70002997,1,897.4792
70002997,2,897.4792
70003000,1,70.8344
70003000,2,70.8344
70003001,1,1671.1534
70003001,2,1671.1534
70003001,3,1671.1534
70003001,4,1671.1534
70003002,1,903.8085
70003002,2,903.8085
70003002,3,903.8085
70003005,1,160.5782
70003005,2,160.5782
70003007,1,634.6493
70003007,2,634.6493
70003008,1,182.1372
70003009,1,113.2289
70003009,2,113.2289
70003010,1,192.2981
70003010,2,192.2981
70003010,3,192.2981
70003010,4,192.2981
70003010,5,192.2981
70003015,1,738.1206
70003015,2,738.1206
70003015,3,738.1206
70003015,4,738.1206
70003015,5,738.1206
70003016,1,192.1566
70003016,2,192.1566
70003016,3,192.1566
70003017,1,113.2289
70003017,2,113.2289
70003018,1,149.4136
70003019,1,95.9362
70003019,2,95.9362
70003021,1,74.939
70003021,2,74.939
70003024,1,95.5137
70003025,1,61.3998
70003026,1,181.7149
70003026,2,181.7149
70003027,1,659.9999
70003027,2,659.9999
70003027,3,659.9999
70003027,4,659.9999
70003028,1,624.0929
70003032,1,112.9923
70003032,2,112.9923
70003036,1,855.2445
70003036,2,855.2445
70003036,3,855.2445
70003038,1,557.9122
70003040,1,62.1037
70003040,2,62.1037
70003040,3,62.1037
70003041,1,93.7918
70003041,2,93.7918
70003042,1,102.9306
70003042,2,102.9306
70003043,1,101.2694
70003047,1,638.3816
70003048,1,1716.5178
70003048,2,1716.5178
70003049,1,905.3087
70003050,1,659.9998
70003050,2,659.9998
70003052,1,62.4773
70003052,2,62.4773
70003053,1,70.4019
70003053,2,70.4019
70003058,1,70.8416
70003058,2,70.8416
70003058,3,70.8416
70003058,4,70.8416
70003058,5,70.8416
70003059,1,1060.8796
70003059,2,1060.8796
70003059,3,1060.8796
70003060,1,103.9027
70003060,2,103.9027
70003060,3,103.9027
70003060,4,103.9027
70003060,5,103.9027
70003062,1,63.0928
70003064,1,100.4729
70003064,2,100.4729
70003067,1,624.9969
70003072,1,73.4139
70003072,2,73.4139
70003075,1,598.3037
70003076,1,184.902
70003076,2,184.902
70003078,1,93.7928
70003078,2,93.7928
70003078,3,93.7928
70003078,4,93.7928
70003078,5,93.7928
70003078,6,93.7928
70003079,1,899.9067
70003079,2,899.9067
70003083,1,100.4852
70003083,2,100.4852
70003083,3,100.4852
70003087,1,280.9366
70003087,2,280.9366
70003088,1,638.7378
70003088,2,638.7378
70003089,1,112.0042
70003089,2,112.0042
70003089,3,112.0042
70003089,4,112.0042
70003089,5,112.0042
70003092,1,118.8924
70003092,2,118.8924
70003095,1,1648.5439
70003098,1,94.5615
70003098,2,94.5615
70003098,3,94.5615
70003098,4,94.5615
70003098,5,94.5615
70003099,1,101.2689
70003099,2,101.2689
70003099,3,101.2689
70003101,1,554.9681
70003103,1,1441.6193
70003103,2,1441.6193
70003109,1,72.563
70003109,2,72.563
70003109,3,72.563
70003110,1,100.4799
70003110,2,100.4799
70003113,1,1004.651
70003116,1,396.1951
70003116,2,396.1951
70003116,3,396.1951
70003118,1,100.8448
70003118,2,100.8448
70003119,1,652.7674
70003119,2,652.7674
70003119,3,652.7674
70003119,4,652.7674
70003125,1,183.0362
70003125,2,183.0362
70003130,1,71.2507
70003130,2,71.2507
70003133,1,192.6829
70003135,1,93.9359
70003135,2,93.9359
70003135,3,93.9359
70003136,1,68.7959
70003136,2,68.7959
70003136,3,68.7959
70003136,4,68.7959
70003139,1,100.8208
70003141,1,118.8978
70003142,1,660
70003142,2,660
70003142,3,660
70003145,1,890.0521
70003145,2,890.0521
70003146,1,141.2756
70003146,2,141.2756
70003150,1,74.0133
70003150,2,74.0133
70003152,1,101.3658
70003152,2,101.3658
70003152,3,101.3658
70003152,4,101.3658
70003155,1,101.5569
70003155,2,101.5569
70003156,1,74.3007
70003157,1,638.6784
70003157,2,638.6784
70003157,3,638.6784
70003157,4,638.6784
70003157,5,638.6784
70003160,1,263.5884
70003160,2,263.5884
70003160,3,263.5884
70003160,4,263.5884
70003161,1,120.583
70003162,1,70.5162
70003163,1,101.0574
70003163,2,101.0574
70003164,1,217.622
70003164,2,217.622
70003165,1,85.6047
70003165,2,85.6047
70003170,1,195.1177
70003170,2,195.1177
70003171,1,813.0509
70003172,1,61.556
70003174,1,70.4784
70003174,2,70.4784
70003175,1,94.7204
70003175,2,94.7204
70003177,1,74.1442
70003177,2,74.1442
70003177,3,74.1442
70003179,1,112.3051
70003179,2,112.3051
70003181,1,110.8754
70003181,2,110.8754
70003181,3,110.8754
70003181,4,110.8754
70003181,5,110.8754
70003182,1,62.3234
70003182,2,62.3234
70003182,3,62.3234
70003182,4,62.3234
70003186,1,65.9913
70003186,2,65.9913
70003186,3,65.9913
70003187,1,198.6263
70003187,2,198.6263
70003187,3,198.6263
70003187,4,198.6263
70003189,1,70.4019
70003190,1,546.1841
70003190,2,546.1841
70003190,3,546.1841
70003191,1,639.7288
70003196,1,70.4019
70003196,2,70.4019
70003198,1,112.2143
70003198,2,112.2143
70003202,1,659.9998
70003202,2,659.9998
70003204,1,912.9936
70003204,2,912.9936
70003204,3,912.9936
70003204,4,912.9936
70003205,1,70.4019
70003207,1,61.5215
70003207,2,61.5215
70003207,3,61.5215
70003208,1,73.3627
70003208,2,73.3627
70003211,1,102.7116
70003211,2,102.7116
70003212,1,184.8315
70003212,2,184.8315
70003213,1,100.4715
70003213,2,100.4715
70003213,3,100.4715
70003214,1,529.5458
70003214,2,529.5458
70003214,3,529.5458
70003214,4,529.5458
70003215,1,658.3111
70003215,2,658.3111
70003216,1,72.9558
70003216,2,72.9558
70003216,3,72.9558
70003216,4,72.9558
70003218,1,94.9758
70003218,2,94.9758
70003218,3,94.9758
70003218,4,94.9758
70003218,5,94.9758
70003218,6,94.9758
70003224,1,639.9305
70003224,2,639.9305
70003224,3,639.9305
70003224,4,639.9305
70003225,1,70.5504
70003225,2,70.5504
70003225,3,70.5504
70003226,1,107.1935
70003226,2,107.1935
70003227,1,191.9381
70003227,2,191.9381
70003229,1,85.96
70003229,2,85.96
70003235,1,235.5103
70003235,2,235.5103
70003235,3,235.5103
70003235,4,235.5103
70003236,1,70.4019
70003236,2,70.4019
70003238,1,182.9352
70003238,2,182.9352
70003239,1,68.8547
70003239,2,68.8547
70003239,3,68.8547
70003239,4,68.8547
70003241,1,100.9416
70003244,1,101.0384
70003245,1,72.5656
70003247,1,191.9625
70003247,2,191.9625
70003248,1,69.3719
70003248,2,69.3719
70003251,1,184.5771
70003251,2,184.5771
70003251,3,184.5771
70003251,4,184.5771
70003252,1,64.7515
70003252,2,64.7515
70003252,3,64.7515
70003252,4,64.7515
70003253,1,101.2637
70003253,2,101.2637
70003253,3,101.2637
70003254,1,101.0042
70003255,1,96.4894
70003255,2,96.4894
70003256,1,130.729
70003256,2,130.729
70003258,1,65.5754
70003258,2,65.5754
70003258,3,65.5754
70003264,1,627.8757
70003264,2,627.8757
70003264,3,627.8757
70003265,1,945.2285
70003265,2,945.2285
70003265,3,945.2285
70003270,1,782.372
70003270,2,782.372
70003271,1,181.7391
70003271,2,181.7391
70003273,1,886.6581
70003276,1,200.6815
70003283,1,70.6086
70003283,2,70.6086
70003285,1,1651.9812
70003285,2,1651.9812
70003285,3,1651.9812
70003290,1,93.7929
70003290,2,93.7929
70003292,1,537.5155
70003292,2,537.5155
70003295,1,659.9998
70003295,2,659.9998
70003296,1,61.7529
70003296,2,61.7529
70003300,1,649.6432
70003300,2,649.6432
70003301,1,64.5446
70003301,2,64.5446
70003302,1,100.4717
70003302,2,100.4717
70003302,3,100.4717
70003303,1,102.5221
70003303,2,102.5221
70003306,1,72.563
70003308,1,112.4183
70003308,2,112.4183
70003309,1,64.4626
70003309,2,64.4626
70003310,1,93.793
70003310,2,93.793
70003311,1,61.4176
70003311,2,61.4176
70003314,1,480.8204
70003314,2,480.8204
70003316,1,62.4088
70003316,2,62.4088
70003318,1,110.8874
70003318,2,110.8874
70003319,1,70.4019
70003321,1,62.0558
70003321,2,62.0558
70003322,1,101.4659
70003322,2,101.4659
70003329,1,639.8661
70003332,1,141.2756
70003332,2,141.2756
70003338,1,306.9382
70003338,2,306.9382
70003341,1,60.4708
70003341,2,60.4708
70003341,3,60.4708
70003344,1,70.4019
70003345,1,172.1425
70003345,2,172.1425
70003345,3,172.1425
70003345,4,172.1425
70003348,1,68.7937
70003349,1,1611.1837
70003349,2,1611.1837
70003350,1,852.4915
70003350,2,852.4915
70003350,3,852.4915
70003351,1,110.9702
70003351,2,110.9702
70003352,1,97.6368
70003352,2,97.6368
70003352,3,97.6368
70003352,4,97.6368
70003354,1,114.5278
70003354,2,114.5278
70003354,3,114.5278
70003354,4,114.5278
70003354,5,114.5278
70003356,1,70.4019
70003359,1,68.8232
70003359,2,68.8232
70003359,3,68.8232
70003361,1,839.0345
70003361,2,839.0345
70003362,1,65.2333
70003362,2,65.2333
70003363,1,70.4019
70003363,2,70.4019
70003366,1,192.725
70003369,1,638.5868
70003370,1,100.4715
70003370,2,100.4715
70003370,3,100.4715
70003373,1,117.0218
70003373,2,117.0218
70003373,3,117.0218
70003375,1,1492.5803
70003375,2,1492.5803
70003375,3,1492.5803
70003376,1,95.8845
70003376,2,95.8845
70003378,1,101.5721
70003380,1,185.2142
70003380,2,185.2142
70003382,1,909.6984
70003382,2,909.6984
70003386,1,112.0902
70003386,2,112.0902
70003386,3,112.0902
70003386,4,112.0902
70003389,1,886.6581
70003395,1,103.1455
70003395,2,103.1455
70003398,1,101.9775
70003398,2,101.9775
70003398,3,101.9775
70003398,4,101.9775
70003400,1,74.4218
70003400,2,74.4218
70003400,3,74.4218
70003400,4,74.4218
70003403,1,189.5194
70003403,2,189.5194
70003403,3,189.5194
70003403,4,189.5194
70003404,1,70.4019
70003404,2,70.4019
70003405,1,101.4857
70003405,2,101.4857
70003405,3,101.4857
70003405,4,101.4857
70003411,1,191.9428
70003411,2,191.9428
70003411,3,191.9428
70003411,4,191.9428
70003417,1,195.5627
70003417,2,195.5627
70003418,1,659.9998
70003418,2,659.9998
70003418,3,659.9998
70003418,4,659.9998
70003420,1,512.8977
70003420,2,512.8977
70003420,3,512.8977
70003420,4,512.8977
70003421,1,100.4721
70003421,2,100.4721
70003427,1,70.4019
70003431,1,201.0021
70003431,2,201.0021
70003431,3,201.0021
70003431,4,201.0021
70003431,5,201.0021
70003437,1,1077.11
70003437,2,1077.11
70003438,1,77.6499
70003438,2,77.6499
70003441,1,181.8831
70003441,2,181.8831
70003441,3,181.8831
70003441,4,181.8831
70003442,1,70.4019
70003442,2,70.4019
70003445,1,78.3827
70003445,2,78.3827
70003445,3,78.3827
70003446,1,102.7739
70003446,2,102.7739
70003446,3,102.7739
70003446,4,102.7739
70003449,1,127.372
70003449,2,127.372
70003450,1,101.6533
70003450,2,101.6533
70003450,3,101.6533
70003452,1,62.1544
70003452,2,62.1544
70003452,3,62.1544
70003452,4,62.1544
70003452,5,62.1544
70003453,1,244.6341
70003453,2,244.6341
70003458,1,101.2823
70003458,2,101.2823
70003458,3,101.2823
70003459,1,120.3137
70003459,2,120.3137
70003459,3,120.3137
70003459,4,120.3137
70003460,1,101.6341
70003460,2,101.6341
70003461,1,71.743
70003461,2,71.743
70003462,1,71.2627
70003467,1,100.472
70003467,2,100.472
70003474,1,75.0311
70003474,2,75.0311
70003474,3,75.0311
70003475,1,102.1429
70003475,2,102.1429
70003478,1,639.9999
70003478,2,639.9999
70003478,3,639.9999
70003480,1,557.8104
70003480,2,557.8104
70003480,3,557.8104
70003482,1,69.2689
70003482,2,69.2689
70003482,3,69.2689
70003482,4,69.2689
70003484,1,101.104
70003485,1,94.2043
70003487,1,70.5723
70003487,2,70.5723
70003490,1,70.8619
70003490,2,70.8619
70003491,1,61.4222
70003491,2,61.4222
70003491,3,61.4222
70003491,4,61.4222
70003492,1,1077.9767
70003496,1,832.4503
70003496,2,832.4503
70003497,1,70.4019
70003498,1,70.4851
70003498,2,70.4851
70003499,1,70.4019
70003505,1,70.4019
70003508,1,637.4415
70003508,2,637.4415
70003508,3,637.4415
70003508,4,637.4415
70003508,5,637.4415
70003510,1,1078.9771
70003510,2,1078.9771
70003513,1,66.7789
70003513,2,66.7789
70003513,3,66.7789
70003513,4,66.7789
70003514,1,906.6429
70003515,1,152.8628
70003515,2,152.8628
70003516,1,72.8272
70003517,1,849.291
70003517,2,849.291
70003518,1,70.4019
70003518,2,70.4019
70003519,1,93.8157
70003519,2,93.8157
70003519,3,93.8157
70003520,1,72.563
70003520,2,72.563
70003521,1,111.455
70003521,2,111.455
70003521,3,111.455
70003522,1,93.9034
70003522,2,93.9034
70003522,3,93.9034
70003522,4,93.9034
70003524,1,724.4851
70003524,2,724.4851
70003524,3,724.4851
70003528,1,101.8308
70003528,2,101.8308
70003530,1,72.7781
70003532,1,60.8213
70003532,2,60.8213
70003536,1,638.4081
70003540,1,639.9998
70003540,2,639.9998
70003541,1,94.6153
70003541,2,94.6153
70003541,3,94.6153
70003541,4,94.6153
70003544,1,70.5698
70003546,1,72.7704
70003546,2,72.7704
70003548,1,129.8805
70003549,1,70.9428
70003549,2,70.9428
70003551,1,70.4019
70003551,2,70.4019
70003551,3,70.4019
70003552,1,62.0302
70003553,1,273.4999
70003553,2,273.4999
70003553,3,273.4999
70003553,4,273.4999
70003558,1,94.9004
70003558,2,94.9004
70003558,3,94.9004
70003558,4,94.9004
70003559,1,668.6325
70003559,2,668.6325
70003561,1,70.4034
70003561,2,70.4034
70003562,1,69.4311
70003562,2,69.4311
70003563,1,73.8588
70003566,1,61.4033
70003566,2,61.4033
70003566,3,61.4033
70003566,4,61.4033
70003573,1,414.3282
70003573,2,414.3282
70003573,3,414.3282
70003573,4,414.3282
70003575,1,103.1244
70003575,2,103.1244
70003578,1,192.9524
70003578,2,192.9524
70003578,3,192.9524
70003579,1,100.5975
70003579,2,100.5975
70003583,1,70.4019
70003583,2,70.4019
70003584,1,660
70003584,2,660
70003584,3,660
70003584,4,660
70003587,1,72.563
70003591,1,659.9998
70003591,2,659.9998
70003592,1,72.5661
70003593,1,62.2123
70003593,2,62.2123
70003593,3,62.2123
70003600,1,72.5709
70003600,2,72.5709
70003601,1,70.4019
70003601,2,70.4019
70003604,1,195.4207
70003604,2,195.4207
70003604,3,195.4207
70003606,1,192.2351
70003609,1,192.0637
70003609,2,192.0637
70003611,1,60.4722
70003611,2,60.4722
70003611,3,60.4722
70003613,1,639.8186
70003613,2,639.8186
70003614,1,514.2914
70003614,2,514.2914
70003614,3,514.2914
70003614,4,514.2914
70003615,1,183.6584
70003615,2,183.6584
70003615,3,183.6584
70003615,4,183.6584
70003616,1,72.563
70003616,2,72.563
70003618,1,849.9914
70003619,1,72.8595
70003620,1,104.7949
70003620,2,104.7949
70003622,1,70.4019
70003625,1,93.7904
70003625,2,93.7904
70003625,3,93.7904
70003625,4,93.7904
70003628,1,118.6916
70003631,1,545.2544
70003636,1,60.9311
70003640,1,61.9648
70003640,2,61.9648
70003642,1,70.4219
70003644,1,196.758
70003644,2,196.758
70003644,3,196.758
70003644,4,196.758
70003646,1,62.4483
70003646,2,62.4483
70003646,3,62.4483
70003646,4,62.4483
70003646,5,62.4483
70003647,1,654.1123
70003647,2,654.1123
70003648,1,546.2448
70003649,1,70.4019
70003651,1,193.9987
70003651,2,193.9987
70003654,1,669.7441
70003654,2,669.7441
70003655,1,70.4672
70003656,1,72.7171
70003657,1,64.9053
